,year,month,day,country,region,province_or_state,city,lat,lon,attacktype1,target_type1,group_name,total_perps,weapon_type1,total_killed,total_wounded,deadly_score
708,1971,2,10,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Private Citizens & Property,Turkish People's Liberation Army,-1,Explosives,0,0,0
709,1971,2,10,Sweden,Western Europe,Vastra Gotaland,Gothenburg,57.696994,11.9865,Armed Assault,Government (Diplomatic),Croatian Nationalists,2,Firearms,0,0,0
710,1971,2,10,United States,North America,Ohio,Akron,41.084195,-81.514059,Bombing/Explosion,Private Citizens & Property,Neo-Nazi extremists,1,Explosives,0,0,0
711,1971,2,11,Venezuela,South America,Caracas,Caracas,10.482834,-66.962128,Hostage Taking (Kidnapping),Business,Movement of the Revolutionary Left (MIR) (Venezuela),3,Unknown,0,0,0
712,1971,2,11,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,-1,-1,-1
713,1971,2,12,Philippines,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,-1,-1,-1
714,1971,2,12,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Private Citizens & Property,Unknown,-1,Explosives,0,0,0
715,1971,2,12,United States,North America,California,Santa Cruz,36.974025,-122.030954,Facility/Infrastructure Attack,Military,Unknown,-1,Incendiary,0,0,0
716,1971,2,13,United States,North America,Georgia,Atlanta,33.764496,-84.432083,Bombing/Explosion,Military,Left-Wing Militants,2,Explosives,0,0,0
717,1971,2,14,United States,North America,Pennsylvania,Bristol,40.097625,-74.857269,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,5,Incendiary,0,0,0
718,1971,2,15,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Hostage Taking (Kidnapping),Military,Turkish People's Liberation Army,-1,Unknown,0,0,0
719,1971,2,15,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
720,1971,2,16,United States,North America,Puerto Rico,Carolina,18.442164,-66.026298,Bombing/Explosion,Business,Puerto Rican Nationalists,-99,Explosives,0,0,0
721,1971,2,16,United States,North America,Puerto Rico,Carolina,18.442164,-66.026298,Bombing/Explosion,Business,Puerto Rican Nationalists,-99,Explosives,0,0,0
722,1971,2,16,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Military,Puerto Rican Nationalists,-99,Explosives,0,0,0
723,1971,2,16,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Facility/Infrastructure Attack,Business,Puerto Rican Nationalists,-99,Incendiary,0,0,0
724,1971,2,16,United States,North America,Puerto Rico,Rio Piedras,18.386932,-66.061127,Facility/Infrastructure Attack,Business,Puerto Rican Nationalists,-99,Incendiary,0,0,0
725,1971,2,17,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
726,1971,2,17,Turkey,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,Bombing/Explosion,Educational Institution,Unknown,-1,Explosives,-1,-1,-1
727,1971,2,19,Turkey,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
728,1971,2,20,Costa Rica,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,-1,Unknown,-1,-1,-1
729,1971,2,20,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (Diplomatic),Turkish People's Liberation Army,-1,Explosives,0,0,0
730,1971,2,20,United States,North America,Florida,Miami,25.774591,-80.214195,Armed Assault,Police,Black Afro Militant Movement,-99,Firearms,1,0,2
731,1971,2,21,Venezuela,South America,Caracas,Caracas,10.482834,-66.962128,Hostage Taking (Kidnapping),Business,Armed Forces of National Liberation- Venezuela (FALN),4,Unknown,0,0,0
732,1971,2,21,Turkey,Middle East & North Africa,Ankara,ANkara,39.930771,32.76754,Armed Assault,Government (Diplomatic),Unknown,-1,Incendiary,0,0,0
733,1971,2,22,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Chicano Liberation Front,-99,Explosives,0,0,0
734,1971,2,26,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Police,Irish Republican Army (IRA),-1,Firearms,2,-1,-1
735,1971,2,26,United States,North America,Hawaii,Honolulu,21.3,-157.818968,Facility/Infrastructure Attack,Military,Student Radicals,-99,Incendiary,0,0,0
736,1971,2,27,United States,North America,California,Berkeley,37.874043,-122.280022,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
737,1971,2,27,United States,North America,Puerto Rico,Rio Piedras,18.386932,-66.061127,Bombing/Explosion,Government (General),Puerto Rican Nationalists,-99,Explosives,0,0,0
738,1971,3,0,Philippines,Southeast Asia,Pampanga,Angeles,15.153002,120.591942,Bombing/Explosion,Business,Unknown,-1,Explosives,-1,-1,-1
739,1971,3,0,Philippines,Southeast Asia,Unknown,Tarlas,0.0,0.0,Bombing/Explosion,Military,New People's Army (NPA),-1,Explosives,0,0,0
740,1971,3,1,Venezuela,South America,Caracas,Caracas,10.482834,-66.962128,Hostage Taking (Kidnapping),Business,Armed Forces of National Liberation- Venezuela (FALN),3,Unknown,0,0,0
741,1971,3,1,United States,North America,California,Vernon,34.097866,-118.407379,Bombing/Explosion,Business,Chicano Liberation Front,-1,Explosives,0,0,0
742,1971,3,1,United States,North America,District of Columbia,Washington,38.908642,-77.015381,Bombing/Explosion,Government (General),"Weather Underground, Weathermen",-1,Explosives,0,0,0
743,1971,3,1,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Educational Institution,Puerto Rican Resistance Movement,-1,Explosives,0,0,0
744,1971,3,2,United States,North America,New York,New York City,40.697132,-73.931351,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,-1,Incendiary,0,0,0
745,1971,3,3,United States,North America,California,Santa Barbara,34.419255,-119.698869,Bombing/Explosion,Utilities,Unknown,-1,Explosives,0,0,0
746,1971,3,3,United States,North America,California,Berkeley,37.874043,-122.280022,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
747,1971,3,4,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Hostage Taking (Kidnapping),Military,Turkish People's Liberation Army,5,Unknown,0,0,0
748,1971,3,5,United States,North America,Hawaii,Honolulu,21.3,-157.818968,Facility/Infrastructure Attack,Educational Institution,Student Radicals,-99,Incendiary,0,0,0
749,1971,3,6,United States,North America,Texas,Texarkana,33.42558,-94.048254,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,-99,Incendiary,0,0,0
750,1971,3,6,United States,North America,Texas,Texarkana,33.42558,-94.048254,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,-99,Incendiary,0,0,0
751,1971,3,7,United States,North America,Texas,Texarkana,33.42558,-94.048254,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,-99,Incendiary,0,0,0
752,1971,3,7,United States,North America,Texas,Texarkana,33.42558,-94.048254,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,-99,Incendiary,0,0,0
753,1971,3,8,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Terrorists/Non-State Militia,Official Irish Republican Army (OIRA),-1,Firearms,1,-1,-1
754,1971,3,8,United States,North America,Missouri,St. Louis,38.62774,-90.199514,Bombing/Explosion,Government (General),Unknown,-1,Explosives,0,0,0
755,1971,3,8,United States,North America,Missouri,St. Louis,38.62774,-90.199514,Bombing/Explosion,Military,Unknown,-1,Explosives,0,10,10
756,1971,3,9,United States,North America,Colorado,Fort Lupton,40.079609,-104.812912,Bombing/Explosion,Police,Unknown,-1,Explosives,0,0,0
757,1971,3,9,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Armed Assault,Business,Baader-Meinhof Group,3,Firearms,-1,-1,-1
758,1971,3,10,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Hostage Taking (Kidnapping),Government (General),Tupamaros (Uruguay),4,Unknown,-1,-1,-1
759,1971,3,10,West Germany (FRG),Western Europe,Baden-Wurttemberg,Heidelberg,49.4019,8.680285,Bombing/Explosion,Government (General),Socialist Patients' Collective (SPK),-1,Explosives,-1,-1,-1
760,1971,3,10,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
761,1971,3,11,United States,North America,Texas,Houston,29.813822,-95.365295,Bombing/Explosion,Private Citizens & Property,Ku Klux Klan,4,Explosives,0,0,0
762,1971,3,12,United States,North America,Oregon,Portland,45.511795,-122.675629,Bombing/Explosion,Police,Left-Wing Militants,-99,Explosives,0,0,0
763,1971,3,14,Turkey,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,Bombing/Explosion,Business,Turkish People's Liberation Army,-1,Explosives,-1,-1,-1
764,1971,3,14,Turkey,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,Bombing/Explosion,Journalists & Media,Turkish People's Liberation Army,-1,Explosives,-1,-1,-1
765,1971,3,15,Netherlands,Western Europe,South Holland,Rotterdam,51.924216,4.481776,Bombing/Explosion,Utilities,Popular Front for the Liberation of Palestine (PFLP),-1,Explosives,0,0,0
766,1971,3,15,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Armed Assault,Journalists & Media,Tupamaros (Uruguay),4,Firearms,0,0,0
767,1971,3,15,United States,North America,California,San Mateo,37.54703,-122.314834,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
768,1971,3,16,United States,North America,California,San Francisco,37.755363,-122.443352,Bombing/Explosion,Government (General),"Weather Underground, Weathermen",-1,Explosives,0,0,0
769,1971,3,17,United States,North America,New York,Ithaca,42.455233,-76.475847,Facility/Infrastructure Attack,Military,Student Radicals,-99,Incendiary,0,0,0
770,1971,3,18,Spain,Western Europe,Santa Cruz de Tenerife,San Andres,28.505025,-16.192648,Bombing/Explosion,Business,Catalan Liberation Front (FAC),-1,Explosives,0,0,0
771,1971,3,18,United States,North America,Florida,Jacksonville,30.33138,-81.655799,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
772,1971,3,19,West Germany (FRG),Western Europe,Berlin,West Berlin,52.50153,13.401851,Facility/Infrastructure Attack,Business,Black Cells,-1,Incendiary,-1,-1,-1
773,1971,3,19,United States,North America,New York,New York City,40.697132,-73.931351,Facility/Infrastructure Attack,Business,Armed Revolutionary Independence Movement (MIRA),2,Incendiary,0,0,0
774,1971,3,21,United States,North America,Massachusetts,Medford,42.407484,-71.119023,Facility/Infrastructure Attack,Educational Institution,Student Radicals,-99,Incendiary,0,0,0
775,1971,3,23,United States,North America,California,Mill Valley,37.906032,-122.548169,Bombing/Explosion,Business,"Weather Underground, Weathermen",-1,Explosives,0,0,0
776,1971,3,23,United States,North America,Michigan,Detroit,42.359139,-83.066546,Bombing/Explosion,Educational Institution,Student Radicals,-99,Explosives,0,0,0
777,1971,3,23,United States,North America,California,Thousand Oaks,34.225529,-118.878911,Facility/Infrastructure Attack,Business,Left-Wing Militants,-99,Incendiary,0,0,0
778,1971,3,25,Italy,Western Europe,Lombardy,Milan,45.469212,9.174508,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,0,0,0
779,1971,3,27,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Armed Assault,Private Citizens & Property,Unknown,-1,Incendiary,0,0,0
780,1971,3,27,United States,North America,Maryland,Baltimore,39.308342,-76.616104,Bombing/Explosion,Utilities,Unknown,-1,Explosives,0,0,0
781,1971,3,28,Argentina,South America,Cordoba,Cordoba,-31.399301,-64.182129,Bombing/Explosion,Journalists & Media,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),5,Explosives,0,0,0
782,1971,3,30,Turkey,Middle East & North Africa,Izmir,Izmir,38.395649,27.135641,Bombing/Explosion,Educational Institution,Unknown,-1,Explosives,-1,-1,-1
783,1971,3,30,United States,North America,California,San Francisco,37.755363,-122.443352,Bombing/Explosion,Police,Black Liberation Army,-1,Explosives,0,0,0
784,1971,3,30,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Private Citizens & Property,Secret Cuban Government,-1,Explosives,0,0,0
785,1971,3,30,Philippines,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,Hijacking,Airports & Aircraft,Students,6,Firearms,0,0,0
786,1971,3,30,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Private Citizens & Property,Jewish Defense League (JDL),-99,Explosives,0,0,0
787,1971,3,31,United States,North America,Colorado,Denver,39.758968,-104.876305,Facility/Infrastructure Attack,Military,Left-Wing Militants,-99,Incendiary,0,0,0
788,1971,4,0,Iran,Middle East & North Africa,Gilan,Bandar Anzali,37.474249,49.458725,Unknown,Military,Unknown,-1,Unknown,3,0,6
789,1971,4,0,Iran,Middle East & North Africa,Esfahan,Isfahan,32.65246,51.67462,Bombing/Explosion,Military,Unknown,-1,Explosives,-1,-1,-1
790,1971,4,0,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,Armed Assault,Police,Unknown,-1,Firearms,-1,-1,-1
791,1971,4,1,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Government (General),Unknown,-1,Explosives,-1,-1,-1
792,1971,4,2,Jordan,Middle East & North Africa,Unknown,Unknown,0.0,0.0,Bombing/Explosion,Utilities,Popular Front for the Liberation of Palestine (PFLP),-1,Explosives,0,0,0
793,1971,4,2,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,Bombing/Explosion,Journalists & Media,Catalan Liberation Front (FAC),-1,Explosives,0,0,0
794,1971,4,2,United States,North America,California,Riverside,33.953349,-117.396156,Armed Assault,Police,Black Nationalists,3,Firearms,2,0,4
795,1971,4,3,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,Bombing/Explosion,Educational Institution,Catalan Liberation Front (FAC),-1,Explosives,0,0,0
796,1971,4,3,United States,North America,California,Los Angeles,34.097866,-118.407379,Facility/Infrastructure Attack,Business,Unknown,-1,Incendiary,0,0,0
797,1971,4,3,United States,North America,Michigan,Ypsilanti,42.24088,-83.613089,Hostage Taking (Kidnapping),Private Citizens & Property,Ku Klux Klan,5,Firearms,0,1,1
798,1971,4,3,United States,North America,Georgia,Sylvester,31.530345,-83.835349,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
799,1971,4,5,United States,North America,California,Ben Lomond,37.089185,-122.086756,Bombing/Explosion,Business,Left-Wing Militants,-99,Explosives,0,0,0
800,1971,4,5,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Facility/Infrastructure Attack,Business,Unknown,-99,Incendiary,0,0,0
801,1971,4,5,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Facility/Infrastructure Attack,Business,Unknown,-99,Incendiary,0,0,0
802,1971,4,6,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (General),RYF,-1,Explosives,0,0,0
803,1971,4,6,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,-1,-1,-1
804,1971,4,6,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
805,1971,4,6,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
806,1971,4,6,United States,North America,California,San Jose,37.338475,-121.885794,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
807,1971,4,7,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,Assassination,Military,Unknown,-1,Firearms,1,0,2
808,1971,4,7,Sweden,Western Europe,Stockholm,Stockholm,59.332788,18.064488,Assassination,Government (Diplomatic),Croatian Nationalists,-1,Unknown,1,2,4
809,1971,4,8,United States,North America,California,Fresno,36.736419,-119.789196,Bombing/Explosion,Government (General),Chicano Liberation Front,-99,Explosives,0,0,0
810,1971,4,11,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,RYF,-1,Explosives,-1,-1,-1
811,1971,4,11,Argentina,South America,Buenos Aires,La Plata,-34.921295,-57.954333,Armed Assault,Police,Peronist Armed Forces (FAP),12,Firearms,3,0,6
812,1971,4,12,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Government (Diplomatic),Black Revolutionary Assault Team,-1,Explosives,0,0,0
813,1971,4,14,United States,North America,California,Palo Alto,37.424305,-122.143913,Facility/Infrastructure Attack,Educational Institution,Student Radicals,2,Incendiary,0,0,0
814,1971,4,14,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Business,Puerto Rican Nationalists,-99,Explosives,0,0,0
815,1971,4,15,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Government (General),Left-Wing Militants,-99,Explosives,0,0,0
816,1971,4,17,United States,North America,New York,New York City,40.697132,-73.931351,Assassination,Violent Political Party,Black Panthers,8,Firearms,1,0,2
817,1971,4,19,United States,North America,New York,New York City,40.697132,-73.931351,Armed Assault,Police,Black Panthers,3,Firearms,0,2,2
818,1971,4,19,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,Bombing/Explosion,Transportation,Catalan Liberation Front (FAC),-1,Explosives,0,0,0
819,1971,4,19,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Tourists,Unknown,-1,Explosives,0,0,0
820,1971,4,19,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Business,Armed Commandos of Liberation,-99,Explosives,3,0,6
821,1971,4,20,United States,North America,California,Fresno,36.740685,-119.785734,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
822,1971,4,20,United States,North America,California,Berkeley,37.874043,-122.280022,Bombing/Explosion,Business,Left-Wing Militants,-99,Explosives,0,0,0
823,1971,4,20,United States,North America,Minnesota,Richfield,44.883175,-93.283006,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
824,1971,4,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Jewish Defense League (JDL),-1,Explosives,0,0,0
825,1971,4,23,United States,North America,California,Fresno,36.740685,-119.785734,Bombing/Explosion,Government (General),Chicano Liberation Front,-1,Explosives,0,0,0
826,1971,4,23,United States,North America,California,Palo Alto,37.424305,-122.143913,Bombing/Explosion,Educational Institution,Unknown,-1,Explosives,0,0,0
827,1971,4,23,United States,North America,California,Los Gatos,37.235807,-121.962416,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
828,1971,4,23,United States,North America,California,Mill Valley,37.906032,-122.545048,Bombing/Explosion,Business,"Weather Underground, Weathermen",1,Explosives,0,0,0
829,1971,4,23,United States,North America,California,Palo Alto,37.424305,-122.143913,Armed Assault,Utilities,Student Radicals,-99,Firearms,0,0,0
830,1971,4,24,United States,North America,Ohio,Youngstown,41.0981,-80.650789,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
831,1971,4,25,United States,North America,California,Claremont,34.0961,-117.716404,Facility/Infrastructure Attack,Military,Student Radicals,-99,Incendiary,0,0,0
832,1971,4,25,United States,North America,California,Claremont,34.097718,-117.70945,Facility/Infrastructure Attack,Educational Institution,Student Radicals,-99,Incendiary,0,0,0
833,1971,4,26,United States,North America,California,Claremont,34.106067,-117.716404,Facility/Infrastructure Attack,Educational Institution,Student Radicals,-99,Incendiary,0,0,0
834,1971,4,27,United States,North America,California,Mill Valley,37.906032,-122.545048,Bombing/Explosion,Educational Institution,Left-wing extremists,1,Explosives,0,0,0
835,1971,4,27,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Left-Wing Militants,-99,Explosives,0,0,0
836,1971,4,28,United States,North America,California,Oakland,37.791927,-122.225906,Bombing/Explosion,Business,Left-Wing Militants,2,Explosives,0,0,0
837,1971,4,28,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Chicano Liberation Front,-99,Explosives,0,0,0
838,1971,4,29,Argentina,South America,Buenos Aires,Pilar,-34.458721,-58.90725,Armed Assault,Military,Revolutionary Armed Forces- Argentina (FAR-A),6,Firearms,1,0,2
839,1971,4,29,United States,North America,California,Montebello,34.097866,-118.407379,Bombing/Explosion,Business,Chicano Liberation Front,-99,Explosives,0,0,0
840,1971,4,29,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Chicano Liberation Front,-99,Explosives,0,0,0
841,1971,4,29,United States,North America,California,Los Gatos,37.235807,-121.962416,Facility/Infrastructure Attack,Business,Left-Wing Militants,-99,Incendiary,0,0,0
842,1971,4,29,United States,North America,California,Berkeley,37.874043,-122.280022,Assassination,Military,Left-Wing Militants,1,Melee,1,0,2
843,1971,4,30,United States,North America,California,San Jose,37.338475,-121.885794,Facility/Infrastructure Attack,Military,Left-Wing Militants,-99,Incendiary,0,0,0
844,1971,4,30,United States,North America,Massachusetts,Braintree,42.206391,-71.004817,Bombing/Explosion,Government (General),Left-Wing Militants,-99,Explosives,0,0,0
845,1971,5,1,United States,North America,California,Santa Cruz,36.974025,-122.030954,Bombing/Explosion,Business,People's Revolutionary Party,-1,Explosives,0,0,0
846,1971,5,2,Spain,Western Europe,Navarre,Pamplona,42.815372,-1.653616,Bombing/Explosion,Journalists & Media,GAC,-1,Explosives,-1,-1,-1
847,1971,5,4,Bolivia,South America,La Paz,La Paz,-16.509317,-68.10434,Hostage Taking (Kidnapping),Business,Ejercito de Liberacion Nacional (Bolivia),4,Unknown,-1,-1,-1
848,1971,5,4,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
849,1971,5,4,United States,North America,California,Chico,39.728352,-121.841985,Facility/Infrastructure Attack,Military,Left-Wing Militants,-99,Incendiary,0,0,0
850,1971,5,4,United States,North America,California,Fresno,36.740685,-119.785734,Bombing/Explosion,Telecommunication,Chicano Radicals,-99,Explosives,0,0,0
851,1971,5,4,United States,North America,California,San Bruno,37.625511,-122.432556,Facility/Infrastructure Attack,Business,Left-Wing Militants,2,Incendiary,0,0,0
852,1971,5,5,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,-1,-1,-1
853,1971,5,5,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,Bombing/Explosion,Government (General),Catalan Liberation Front (FAC),-1,Explosives,-1,-1,-1
854,1971,5,5,United States,North America,California,Chico,39.728352,-121.837348,Bombing/Explosion,Business,Unknown,-1,Explosives,-1,-1,-1
855,1971,5,5,United States,North America,California,Chico,39.728352,-121.837348,Facility/Infrastructure Attack,Business,Left-Wing Militants,-99,Incendiary,0,0,0
856,1971,5,5,United States,North America,Arizona,Tempe,33.42551,-111.937419,Facility/Infrastructure Attack,Educational Institution,Left-Wing Militants,-99,Incendiary,0,0,0
857,1971,5,5,United States,North America,Kansas,Kansas City,39.113789,-94.765358,Facility/Infrastructure Attack,Military,Left-Wing Militants,-99,Incendiary,0,0,0
858,1971,5,5,United States,North America,California,Riverside,33.973705,-117.328064,Bombing/Explosion,Educational Institution,Student Radicals,-99,Explosives,0,0,0
859,1971,5,6,West Germany (FRG),Western Europe,Berlin,West Berlin,52.50153,13.401851,Bombing/Explosion,Business,Unknown,-1,Explosives,-1,-1,-1
860,1971,5,6,Venezuela,South America,Caracas,Caracas,10.482834,-66.962128,Bombing/Explosion,Military,Unknown,-1,Explosives,0,0,0
861,1971,5,6,United States,North America,California,Cupertino,37.32236,-122.032133,Bombing/Explosion,Utilities,Left-Wing Militants,-99,Explosives,0,0,0
862,1971,5,6,United States,North America,California,East Los Angeles,34.022442,-118.166974,Bombing/Explosion,Utilities,Chicano Liberation Front,-99,Explosives,0,0,0
863,1971,5,6,United States,North America,California,Burlingame,37.577883,-122.34811,Facility/Infrastructure Attack,Military,Left-Wing Militants,-99,Incendiary,0,0,0
864,1971,5,6,United States,North America,Nevada,Hawthorne,38.525255,-118.624627,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,1,1,3
865,1971,5,7,United States,North America,Iowa,Iowa City,41.657825,-91.526534,Bombing/Explosion,Government (General),Students for a Democratic Society,-1,Explosives,0,0,0
866,1971,5,8,Spain,Western Europe,Gipuzcoa,Donostia-San Sebastian,43.291618,-1.977903,Hostage Taking (Kidnapping),Government (Diplomatic),Basque Fatherland and Freedom (ETA),-1,Unknown,-1,-1,-1
867,1971,5,8,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Facility/Infrastructure Attack,Business,Protestant extremists,-1,Incendiary,1,-1,-1
868,1971,5,8,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Government (General),Chicano Liberation Front,-99,Explosives,0,0,0
869,1971,5,9,United States,North America,California,Berkeley,37.874043,-122.280022,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
870,1971,5,9,United States,North America,North Carolina,Greensboro,36.068994,-79.794704,Bombing/Explosion,Educational Institution,Regulators,-1,Explosives,0,0,0
871,1971,5,9,United States,North America,California,Altadena,34.186531,-118.145775,Facility/Infrastructure Attack,Business,Chicano Liberation Front,-99,Incendiary,0,0,0
872,1971,5,11,Dominican Republic,Central America & Caribbean,National,Santo Domingo,18.456792,-69.951164,Assassination,Government (General),Unknown,-1,Explosives,0,0,0
873,1971,5,11,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
874,1971,5,11,United States,North America,California,Los Angeles,34.097866,-118.407379,Facility/Infrastructure Attack,Business,Chicano Liberation Front,-99,Incendiary,0,0,0
875,1971,5,11,United States,North America,California,Los Angeles,34.250636,-118.61481,Facility/Infrastructure Attack,Business,Left-Wing Militants,-99,Incendiary,0,0,0
876,1971,5,11,United States,North America,Maryland,Baltimore,39.308342,-76.616104,Facility/Infrastructure Attack,Military,Left-Wing Militants,-99,Chemical,0,0,0
877,1971,5,12,Bolivia,South America,Unknown,Unknown,0.0,0.0,Hostage Taking (Kidnapping),Business,Unknown,-1,Unknown,-1,-1,-1
878,1971,5,12,United States,North America,Florida,West Palm Beach,26.714388,-80.052689,Bombing/Explosion,Private Citizens & Property,Black Nationalists,-99,Explosives,0,0,0
879,1971,5,13,United States,North America,Illinois,Chicago,41.842602,-87.681229,Armed Assault,Police,Black Panthers,4,Firearms,0,3,3
880,1971,5,13,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,Armed Assault,Business,Unknown,-1,Firearms,-1,-1,-1
881,1971,5,14,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (Diplomatic),Turkish People's Liberation Army,-1,Explosives,0,0,0
882,1971,5,15,Greece,Western Europe,Ionian Islands,Kalamaki,37.742578,20.896502,Armed Assault,Military,Unknown,-1,Incendiary,0,0,0
883,1971,5,17,Turkey,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,Hostage Taking (Kidnapping),Government (Diplomatic),Turkish People's Liberation Army,4,Unknown,1,0,2
